id,category,score,skills
20932019,DESIGNER,0.0,[]
34657584,DESIGNER,0.0,['c']
15471999,DESIGNER,0.0,[]
26622051,DESIGNER,0.0,[]
22675694,DESIGNER,0.0,[]
25023614,DESIGNER,0.0,[]
14743911,DESIGNER,0.0,[]
91153752,DESIGNER,0.0,[]
14528265,DESIGNER,0.0,['aws']
20748926,DESIGNER,0.0,[]
19195747,DESIGNER,0.0,[]
94417768,DESIGNER,0.0,[]
24655918,DESIGNER,0.0,[]
62312955,DESIGNER,0.0,[]
28663949,DESIGNER,0.0,[]
39434376,DESIGNER,0.0,[]
13998435,DESIGNER,0.0,[]
30965258,DESIGNER,0.0,[]
18835363,DESIGNER,0.0,[]
39252859,DESIGNER,0.0,[]
34051710,DESIGNER,0.0,[]
37664296,DESIGNER,0.0,"['html', 'css']"
24285142,DESIGNER,0.0,[]
24583187,DESIGNER,0.0,['c']
25949631,DESIGNER,0.0,[]
42384185,DESIGNER,0.0,['html']
26942552,DESIGNER,0.0,[]
67645662,DESIGNER,0.0,[]
34511655,DESIGNER,0.0,"['html', 'css']"
37695494,DESIGNER,0.0,[]
36856210,INFORMATION-TECHNOLOGY,0.0,"['html', 'linux']"
21780877,INFORMATION-TECHNOLOGY,0.0,[]
16899268,INFORMATION-TECHNOLOGY,0.0,[]
91635250,INFORMATION-TECHNOLOGY,0.0,[]
52246737,INFORMATION-TECHNOLOGY,0.0,['linux']
12045067,INFORMATION-TECHNOLOGY,0.0,[]
24913648,INFORMATION-TECHNOLOGY,0.0,['c']
28672970,INFORMATION-TECHNOLOGY,0.0,[]
66832845,INFORMATION-TECHNOLOGY,0.0,"['linux', 'azure']"
25207620,INFORMATION-TECHNOLOGY,0.0,[]
38753827,INFORMATION-TECHNOLOGY,0.0,[]
17681064,INFORMATION-TECHNOLOGY,0.0,['c']
19201175,INFORMATION-TECHNOLOGY,0.0,[]
12635195,INFORMATION-TECHNOLOGY,0.0,"['python', 'java', 'c', 'javascript']"
46260230,INFORMATION-TECHNOLOGY,0.0,['linux']
10839851,INFORMATION-TECHNOLOGY,0.0,[]
18752129,INFORMATION-TECHNOLOGY,0.0,['c']
24889109,INFORMATION-TECHNOLOGY,0.0,[]
24083609,INFORMATION-TECHNOLOGY,0.0,[]
24038620,INFORMATION-TECHNOLOGY,0.0,[]
20237244,INFORMATION-TECHNOLOGY,0.0,['linux']
92069209,INFORMATION-TECHNOLOGY,0.0,[]
28697203,INFORMATION-TECHNOLOGY,0.0,[]
28035460,INFORMATION-TECHNOLOGY,0.0,[]
21283365,INFORMATION-TECHNOLOGY,0.0,[]
17987433,INFORMATION-TECHNOLOGY,0.0,[]
15118506,INFORMATION-TECHNOLOGY,0.0,[]
24020470,INFORMATION-TECHNOLOGY,0.0,[]
27770859,INFORMATION-TECHNOLOGY,0.0,"['c', 'mysql', 'html', 'linux']"
13477922,INFORMATION-TECHNOLOGY,0.0,[]
35325329,INFORMATION-TECHNOLOGY,0.0,[]
10840430,INFORMATION-TECHNOLOGY,0.0,[]
64017585,INFORMATION-TECHNOLOGY,0.0,['linux']
19850482,INFORMATION-TECHNOLOGY,0.0,[]
28897981,INFORMATION-TECHNOLOGY,0.0,"['mysql', 'html', 'css', 'linux']"
23527321,INFORMATION-TECHNOLOGY,0.0,[]
18159866,INFORMATION-TECHNOLOGY,0.0,[]
23864648,INFORMATION-TECHNOLOGY,0.0,"['c', 'linux']"
20824105,INFORMATION-TECHNOLOGY,0.0,"['python', 'linux', 'aws']"
16533554,INFORMATION-TECHNOLOGY,0.0,[]
11584809,INFORMATION-TECHNOLOGY,0.0,['linux']
20408458,INFORMATION-TECHNOLOGY,0.0,[]
40018190,INFORMATION-TECHNOLOGY,0.0,[]
89413122,INFORMATION-TECHNOLOGY,0.0,[]
12334140,INFORMATION-TECHNOLOGY,0.0,[]
10641230,INFORMATION-TECHNOLOGY,0.0,"['java', 'html', 'css', 'javascript', 'linux']"
15791766,INFORMATION-TECHNOLOGY,0.0,[]
39718499,INFORMATION-TECHNOLOGY,0.0,[]
26768723,INFORMATION-TECHNOLOGY,0.0,"['css', 'linux']"
15802627,INFORMATION-TECHNOLOGY,0.0,[]
51363762,INFORMATION-TECHNOLOGY,0.0,['c']
27485716,INFORMATION-TECHNOLOGY,0.0,[]
26480367,INFORMATION-TECHNOLOGY,0.0,"['python', 'c', 'html']"
81761658,INFORMATION-TECHNOLOGY,0.0,['linux']
23666211,INFORMATION-TECHNOLOGY,0.0,[]
19918523,TEACHER,0.0,[]
62184086,TEACHER,0.0,[]
28063132,TEACHER,0.0,[]
29797594,TEACHER,0.0,['c']
22408666,TEACHER,0.0,[]
13087952,TEACHER,0.0,[]
15850434,TEACHER,0.0,[]
28772892,TEACHER,0.0,[]
33704389,TEACHER,0.0,[]
16210888,TEACHER,0.0,[]
38750659,TEACHER,0.0,[]
90363254,TEACHER,0.0,[]
66906212,TEACHER,0.0,[]
34745915,TEACHER,0.0,[]
34689720,TEACHER,0.0,[]
48547319,TEACHER,0.0,[]
28086303,TEACHER,0.0,[]
35421497,TEACHER,0.0,[]
69005326,TEACHER,0.0,[]
18001081,TEACHER,0.0,[]
14958913,TEACHER,0.0,[]
13296856,TEACHER,0.0,[]
23939133,TEACHER,0.0,[]
96547039,TEACHER,0.0,['c']
23628651,TEACHER,0.0,[]
29486525,TEACHER,0.0,[]
21773106,TEACHER,0.0,[]
34465087,TEACHER,0.0,[]
24791126,TEACHER,0.0,['c']
15899269,TEACHER,0.0,[]
37402097,TEACHER,0.0,[]
36569713,TEACHER,0.0,[]
29267293,TEACHER,0.0,[]
13330982,TEACHER,0.0,[]
29639533,TEACHER,0.0,['c']
16270906,TEACHER,0.0,[]
74816727,TEACHER,0.0,[]
31552617,TEACHER,0.0,[]
19556300,TEACHER,0.0,[]
17481570,TEACHER,0.0,[]
58708773,TEACHER,0.0,[]
69532425,TEACHER,0.0,[]
20399718,TEACHER,0.0,[]
19302310,TEACHER,0.0,[]
51209395,TEACHER,0.0,[]
22632070,TEACHER,0.0,[]
22056333,TEACHER,0.0,[]
11616482,TEACHER,0.0,['html']
21531811,TEACHER,0.0,[]
58665241,TEACHER,0.0,[]
37660306,TEACHER,0.0,[]
13583538,TEACHER,0.0,[]
20230207,TEACHER,0.0,[]
28642819,TEACHER,0.0,[]
16820422,TEACHER,0.0,[]
25588694,TEACHER,0.0,[]
10909720,TEACHER,0.0,[]
28933005,TEACHER,0.0,[]
53129155,TEACHER,0.0,[]
11943065,TEACHER,0.0,[]
45987048,TEACHER,0.0,[]
99244405,TEACHER,0.0,[]
32067700,TEACHER,0.0,[]
27126818,TEACHER,0.0,[]
70892619,TEACHER,0.0,[]
12587973,TEACHER,0.0,[]
21611212,TEACHER,0.0,[]
21550454,TEACHER,0.0,[]
86322251,TEACHER,0.0,[]
10504237,TEACHER,0.0,[]
20478831,TEACHER,0.0,[]
79663360,TEACHER,0.0,[]
76196367,TEACHER,0.0,[]
27524018,TEACHER,0.0,[]
14445309,ADVOCATE,0.0,[]
37348041,ADVOCATE,0.0,[]
89508407,ADVOCATE,0.0,[]
25873425,ADVOCATE,0.0,[]
31040875,ADVOCATE,0.0,[]
12171093,ADVOCATE,0.0,[]
13967854,ADVOCATE,0.0,[]
90468982,ADVOCATE,0.0,[]
49475708,ADVOCATE,0.0,['c']
54067174,ADVOCATE,0.0,[]
38860712,ADVOCATE,0.0,[]
34970271,ADVOCATE,0.0,[]
12544735,ADVOCATE,0.0,[]
28206098,ADVOCATE,0.0,[]
20765795,ADVOCATE,0.0,[]
20272792,ADVOCATE,0.0,[]
20324037,ADVOCATE,0.0,['linux']
53169257,ADVOCATE,0.0,['c']
13593241,ADVOCATE,0.0,[]
22391901,ADVOCATE,0.0,[]
10344379,ADVOCATE,0.0,[]
14146106,ADVOCATE,0.0,[]
74191424,ADVOCATE,0.0,[]
20400279,ADVOCATE,0.0,[]
95714702,ADVOCATE,0.0,[]
72652441,ADVOCATE,0.0,[]
24754689,ADVOCATE,0.0,[]
75057933,ADVOCATE,0.0,[]
91051945,ADVOCATE,0.0,[]
14176254,ADVOCATE,0.0,[]
23577836,ADVOCATE,0.0,[]
32965335,ADVOCATE,0.0,['aws']
97405769,ADVOCATE,0.0,[]
15337481,ADVOCATE,0.0,[]
19518606,ADVOCATE,0.0,[]
29173771,ADVOCATE,0.0,[]
19108760,ADVOCATE,0.0,['c']
14708590,ADVOCATE,0.0,[]
40088790,ADVOCATE,0.0,[]
22042181,ADVOCATE,0.0,[]
29415426,ADVOCATE,0.0,[]
37333719,ADVOCATE,0.0,[]
15313140,ADVOCATE,0.0,[]
20544228,ADVOCATE,0.0,[]
30741799,ADVOCATE,0.0,[]
26456474,ADVOCATE,0.0,[]
10818478,ADVOCATE,0.0,[]
27182111,ADVOCATE,0.0,[]
11174187,ADVOCATE,0.0,[]
10659182,ADVOCATE,0.0,[]
35344611,ADVOCATE,0.0,[]
28111403,ADVOCATE,0.0,['c']
34327438,ADVOCATE,0.0,['c']
15958967,ADVOCATE,0.0,['html']
46772262,ADVOCATE,0.0,[]
24695561,ADVOCATE,0.0,['c']
93512385,ADVOCATE,0.0,[]
23804341,ADVOCATE,0.0,[]
17911230,ADVOCATE,0.0,[]
75435017,ADVOCATE,0.0,[]
28871170,ADVOCATE,0.0,[]
24763208,ADVOCATE,0.0,[]
65708020,BUSINESS-DEVELOPMENT,0.0,[]
36805025,BUSINESS-DEVELOPMENT,0.0,[]
13080868,BUSINESS-DEVELOPMENT,0.0,[]
38688388,BUSINESS-DEVELOPMENT,0.0,[]
12059198,BUSINESS-DEVELOPMENT,0.0,[]
61677751,BUSINESS-DEVELOPMENT,0.0,['c']
20553895,BUSINESS-DEVELOPMENT,0.0,[]
29208172,BUSINESS-DEVELOPMENT,0.0,['c']
40792022,BUSINESS-DEVELOPMENT,0.0,[]
17095812,BUSINESS-DEVELOPMENT,0.0,[]
27850777,BUSINESS-DEVELOPMENT,0.0,[]
98379112,BUSINESS-DEVELOPMENT,0.0,[]
37521676,BUSINESS-DEVELOPMENT,0.0,['c']
10501991,BUSINESS-DEVELOPMENT,0.0,[]
18293620,BUSINESS-DEVELOPMENT,0.0,[]
19557384,BUSINESS-DEVELOPMENT,0.0,"['c', 'html']"
15423153,BUSINESS-DEVELOPMENT,0.0,['html']
24647386,BUSINESS-DEVELOPMENT,0.0,[]
23568641,BUSINESS-DEVELOPMENT,0.0,[]
22423839,BUSINESS-DEVELOPMENT,0.0,[]
19738730,BUSINESS-DEVELOPMENT,0.0,[]
34046031,BUSINESS-DEVELOPMENT,0.0,[]
14825300,BUSINESS-DEVELOPMENT,0.0,['c']
26896699,BUSINESS-DEVELOPMENT,0.0,['c']
11289482,BUSINESS-DEVELOPMENT,0.0,[]
29908929,BUSINESS-DEVELOPMENT,0.0,[]
10704573,BUSINESS-DEVELOPMENT,0.0,[]
14990354,BUSINESS-DEVELOPMENT,0.0,['c']
24964303,BUSINESS-DEVELOPMENT,0.0,['c']
82118447,BUSINESS-DEVELOPMENT,0.0,['c']
18236085,BUSINESS-DEVELOPMENT,0.0,[]
29825044,BUSINESS-DEVELOPMENT,0.0,[]
39237915,BUSINESS-DEVELOPMENT,0.0,[]
28916894,BUSINESS-DEVELOPMENT,0.0,[]
80275976,BUSINESS-DEVELOPMENT,0.0,['c']
23396633,BUSINESS-DEVELOPMENT,0.0,[]
39875803,BUSINESS-DEVELOPMENT,0.0,[]
30938994,BUSINESS-DEVELOPMENT,0.0,[]
16694152,BUSINESS-DEVELOPMENT,0.0,[]
81310245,BUSINESS-DEVELOPMENT,0.0,[]
22025574,BUSINESS-DEVELOPMENT,0.0,[]
31638814,BUSINESS-DEVELOPMENT,0.0,[]
25370801,BUSINESS-DEVELOPMENT,0.0,['c']
27796199,BUSINESS-DEVELOPMENT,0.0,[]
10289113,BUSINESS-DEVELOPMENT,0.0,['c']
27219200,BUSINESS-DEVELOPMENT,0.0,[]
10235211,BUSINESS-DEVELOPMENT,0.0,[]
47067533,BUSINESS-DEVELOPMENT,0.0,[]
14241621,BUSINESS-DEVELOPMENT,0.0,[]
27213082,BUSINESS-DEVELOPMENT,0.0,[]
31813535,BUSINESS-DEVELOPMENT,0.0,[]
38007664,BUSINESS-DEVELOPMENT,0.0,['c']
12377803,BUSINESS-DEVELOPMENT,0.0,[]
32385553,BUSINESS-DEVELOPMENT,0.0,[]
13199813,BUSINESS-DEVELOPMENT,0.0,[]
11551946,BUSINESS-DEVELOPMENT,0.0,[]
22765255,BUSINESS-DEVELOPMENT,0.0,[]
35673335,BUSINESS-DEVELOPMENT,0.0,[]
16846478,BUSINESS-DEVELOPMENT,0.0,[]
36574147,BUSINESS-DEVELOPMENT,0.0,[]
27004930,BUSINESS-DEVELOPMENT,0.0,[]
59696315,BUSINESS-DEVELOPMENT,0.0,['c']
20633855,BUSINESS-DEVELOPMENT,0.0,[]
18311419,BUSINESS-DEVELOPMENT,0.0,[]
16091352,BUSINESS-DEVELOPMENT,0.0,[]
27375577,BUSINESS-DEVELOPMENT,0.0,[]
76916835,BUSINESS-DEVELOPMENT,0.0,[]
17730889,BUSINESS-DEVELOPMENT,0.0,['c']
67501448,BUSINESS-DEVELOPMENT,0.0,['c']
12632728,BUSINESS-DEVELOPMENT,0.0,[]
91467795,BUSINESS-DEVELOPMENT,0.0,['c']
13574264,BUSINESS-DEVELOPMENT,0.0,[]
27139412,BUSINESS-DEVELOPMENT,0.0,[]
14070138,BUSINESS-DEVELOPMENT,0.0,['c']
15811992,BUSINESS-DEVELOPMENT,0.0,[]
17597372,BUSINESS-DEVELOPMENT,0.0,[]
18937778,BUSINESS-DEVELOPMENT,0.0,[]
14861855,BUSINESS-DEVELOPMENT,0.0,[]
36170003,BUSINESS-DEVELOPMENT,0.0,['c']
27937592,BUSINESS-DEVELOPMENT,0.0,[]
16519708,BUSINESS-DEVELOPMENT,0.0,[]
17602815,BUSINESS-DEVELOPMENT,0.0,[]
28337049,BUSINESS-DEVELOPMENT,0.0,[]
33424600,BUSINESS-DEVELOPMENT,0.0,[]
31273310,BUSINESS-DEVELOPMENT,0.0,['html']
95382114,BUSINESS-DEVELOPMENT,0.0,[]
23617240,HEALTHCARE,0.0,[]
69199666,HEALTHCARE,0.0,[]
28670024,HEALTHCARE,0.0,[]
36625776,HEALTHCARE,0.0,[]
96260484,HEALTHCARE,0.0,[]
34962725,HEALTHCARE,0.0,[]
26125407,HEALTHCARE,0.0,[]
37374340,HEALTHCARE,0.0,[]
25328428,HEALTHCARE,0.0,[]
56520872,HEALTHCARE,0.0,[]
23944036,HEALTHCARE,0.0,[]
19090468,HEALTHCARE,0.0,"['java', 'linux']"
16132195,HEALTHCARE,0.0,[]
17960690,HEALTHCARE,0.0,[]
17624934,HEALTHCARE,0.0,['c']
20835760,HEALTHCARE,0.0,[]
18714571,HEALTHCARE,0.0,[]
11653906,HEALTHCARE,0.0,[]
10466208,HEALTHCARE,0.0,[]
13352113,HEALTHCARE,0.0,[]
20110597,HEALTHCARE,0.0,['html']
20211577,HEALTHCARE,0.0,[]
12315079,HEALTHCARE,0.0,['c']
10480456,HEALTHCARE,0.0,[]
49325370,HEALTHCARE,0.0,[]
14667957,HEALTHCARE,0.0,[]
28745844,HEALTHCARE,0.0,[]
17864043,HEALTHCARE,0.0,[]
80876647,HEALTHCARE,0.0,[]
36861863,HEALTHCARE,0.0,[]
24025053,HEALTHCARE,0.0,[]
17545780,HEALTHCARE,0.0,[]
13565152,HEALTHCARE,0.0,[]
26908066,HEALTHCARE,0.0,[]
11704150,HEALTHCARE,0.0,[]
27917969,HEALTHCARE,0.0,[]
12613221,HEALTHCARE,0.0,[]
15680735,HEALTHCARE,0.0,['c']
15636923,HEALTHCARE,0.0,[]
37001381,HEALTHCARE,0.0,[]
28423028,HEALTHCARE,0.0,[]
46349752,HEALTHCARE,0.0,[]
17963031,HEALTHCARE,0.0,['java']
20172393,HEALTHCARE,0.0,[]
39082090,HEALTHCARE,0.0,[]
12333703,HEALTHCARE,0.0,[]
15499825,HEALTHCARE,0.0,[]
85417107,HEALTHCARE,0.0,[]
33750209,HEALTHCARE,0.0,[]
16356151,HEALTHCARE,0.0,[]
18784594,HEALTHCARE,0.0,[]
85421438,HEALTHCARE,0.0,[]
33803142,HEALTHCARE,0.0,[]
47996197,HEALTHCARE,0.0,[]
11605833,HEALTHCARE,0.0,[]
25451319,HEALTHCARE,0.0,[]
91478356,HEALTHCARE,0.0,[]
29134372,HEALTHCARE,0.0,[]
35579812,HEALTHCARE,0.0,[]
29992154,HEALTHCARE,0.0,[]
18129173,HEALTHCARE,0.0,[]
24550866,HEALTHCARE,0.0,[]
25834360,HEALTHCARE,0.0,[]
27090089,HEALTHCARE,0.0,[]
35422305,HEALTHCARE,0.0,[]
18949843,HEALTHCARE,0.0,[]
17539842,HEALTHCARE,0.0,[]
97169343,HEALTHCARE,0.0,[]
31395710,HEALTHCARE,0.0,[]
17576030,FITNESS,0.0,[]
15932017,FITNESS,0.0,[]
10816645,FITNESS,0.0,[]
11522068,FITNESS,0.0,[]
10568350,FITNESS,0.0,[]
18767449,FITNESS,0.0,[]
20457611,FITNESS,0.0,[]
54259150,FITNESS,0.0,[]
67032711,FITNESS,0.0,[]
12019284,FITNESS,0.0,[]
32651555,FITNESS,0.0,[]
55746506,FITNESS,0.0,[]
30757456,FITNESS,0.0,[]
19037403,FITNESS,0.0,[]
32636041,FITNESS,0.0,[]
27974588,FITNESS,0.0,[]
24251588,FITNESS,0.0,[]
38642923,FITNESS,0.0,[]
39805617,FITNESS,0.0,[]
28669770,FITNESS,0.0,[]
17660419,FITNESS,0.0,[]
22855060,FITNESS,0.0,[]
17163375,FITNESS,0.0,[]
35302620,FITNESS,0.0,[]
17286050,FITNESS,0.0,[]
10428916,FITNESS,0.0,[]
52684666,FITNESS,0.0,['c']
19774173,FITNESS,0.0,['c']
23011221,FITNESS,0.0,[]
13367322,FITNESS,0.0,[]
16038911,FITNESS,0.0,[]
12923795,FITNESS,0.0,[]
20279756,FITNESS,0.0,[]
25838512,FITNESS,0.0,[]
28321954,FITNESS,0.0,[]
17166018,FITNESS,0.0,[]
29573698,FITNESS,0.0,[]
95769832,FITNESS,0.0,[]
89858892,FITNESS,0.0,[]
31042953,FITNESS,0.0,[]
24994145,FITNESS,0.0,[]
56286525,FITNESS,0.0,[]
32517106,FITNESS,0.0,[]
38108845,FITNESS,0.0,[]
45656814,FITNESS,0.0,[]
24767027,FITNESS,0.0,[]
17915015,FITNESS,0.0,[]
36139251,FITNESS,0.0,[]
25482567,FITNESS,0.0,[]
29165698,FITNESS,0.0,[]
27084878,FITNESS,0.0,[]
70603826,FITNESS,0.0,[]
95085510,FITNESS,0.0,[]
20255404,FITNESS,0.0,[]
69666645,FITNESS,0.0,[]
19938081,FITNESS,0.0,[]
12092347,FITNESS,0.0,[]
62870550,FITNESS,0.0,[]
76530505,FITNESS,0.0,[]
10333051,FITNESS,0.0,[]
29319314,FITNESS,0.0,[]
29425788,FITNESS,0.0,[]
11130200,FITNESS,0.0,['c']
10969918,FITNESS,0.0,[]
21178545,FITNESS,0.0,['c']
12938389,FITNESS,0.0,[]
57575888,FITNESS,0.0,['c']
21122155,FITNESS,0.0,[]
24708621,FITNESS,0.0,[]
27903191,FITNESS,0.0,[]
24905947,FITNESS,0.0,[]
75156649,FITNESS,0.0,[]
96761538,FITNESS,0.0,[]
14515954,FITNESS,0.0,[]
13675377,FITNESS,0.0,[]
34151183,FITNESS,0.0,[]
34792238,FITNESS,0.0,[]
23004695,FITNESS,0.0,[]
63282405,FITNESS,0.0,[]
31556198,FITNESS,0.0,[]
12791244,FITNESS,0.0,[]
17658471,FITNESS,0.0,[]
80000092,FITNESS,0.0,[]
13037145,FITNESS,0.0,[]
29306433,FITNESS,0.0,[]
28165687,AGRICULTURE,0.0,[]
37292350,AGRICULTURE,0.0,['c']
21868149,AGRICULTURE,0.0,[]
37201447,AGRICULTURE,0.0,[]
29897742,AGRICULTURE,0.0,[]
15603319,AGRICULTURE,0.0,[]
69336473,AGRICULTURE,0.0,[]
18242317,AGRICULTURE,0.0,[]
14140903,AGRICULTURE,0.0,['c']
38216888,AGRICULTURE,0.0,[]
16849128,AGRICULTURE,0.0,[]
12341902,AGRICULTURE,0.0,[]
11197262,AGRICULTURE,0.0,[]
10953078,AGRICULTURE,0.0,[]
69859102,AGRICULTURE,0.0,[]
40882926,AGRICULTURE,0.0,[]
16653657,AGRICULTURE,0.0,[]
36102323,AGRICULTURE,0.0,['linux']
20969119,AGRICULTURE,0.0,[]
27689009,AGRICULTURE,0.0,[]
28733974,AGRICULTURE,0.0,[]
15546686,AGRICULTURE,0.0,[]
24068423,AGRICULTURE,0.0,['javascript']
12674256,AGRICULTURE,0.0,[]
27888251,AGRICULTURE,0.0,[]
55712978,AGRICULTURE,0.0,[]
26835781,AGRICULTURE,0.0,[]
20006992,AGRICULTURE,0.0,[]
24416961,AGRICULTURE,0.0,[]
18264694,AGRICULTURE,0.0,[]
26070334,AGRICULTURE,0.0,[]
28247753,AGRICULTURE,0.0,['c']
17499196,AGRICULTURE,0.0,[]
79261033,BPO,0.0,[]
18589927,BPO,0.0,[]
23933031,BPO,0.0,[]
89512321,BPO,0.0,[]
30709029,BPO,0.0,[]
11183737,BPO,0.0,[]
63158213,BPO,0.0,['css']
15145575,BPO,0.0,[]
31064969,BPO,0.0,[]
27710853,BPO,0.0,['c']
15573418,BPO,0.0,[]
95625660,BPO,0.0,['c']
33578873,SALES,0.0,[]
23760084,SALES,0.0,[]
30083943,SALES,0.0,[]
20552814,SALES,0.0,[]
40987524,SALES,0.0,[]
29399491,SALES,0.0,[]
29184740,SALES,0.0,[]
17781039,SALES,0.0,[]
19147947,SALES,0.0,[]
30608780,SALES,0.0,[]
15918496,SALES,0.0,[]
16223371,SALES,0.0,[]
79376680,SALES,0.0,[]
26994282,SALES,0.0,[]
20819838,SALES,0.0,[]
16511249,SALES,0.0,[]
36074301,SALES,0.0,[]
27624540,SALES,0.0,[]
20423658,SALES,0.0,[]
98509238,SALES,0.0,[]
25810233,SALES,0.0,[]
15273850,SALES,0.0,[]
26932091,SALES,0.0,[]
13812481,SALES,0.0,[]
22047665,SALES,0.0,[]
69155584,SALES,0.0,[]
30529547,SALES,0.0,[]
23296286,SALES,0.0,[]
10603337,SALES,0.0,[]
15581242,SALES,0.0,[]
90682785,SALES,0.0,[]
98108571,SALES,0.0,[]
39581020,SALES,0.0,[]
25839123,SALES,0.0,[]
31454430,SALES,0.0,[]
18368613,SALES,0.0,[]
17509935,SALES,0.0,[]
21595057,SALES,0.0,['html']
12696104,SALES,0.0,[]
10898339,SALES,0.0,[]
25315791,SALES,0.0,[]
17378327,SALES,0.0,[]
16121015,SALES,0.0,[]
19582792,SALES,0.0,[]
13348915,SALES,0.0,[]
59422148,SALES,0.0,[]
10138632,SALES,0.0,[]
29805310,SALES,0.0,[]
26425074,SALES,0.0,[]
10464113,SALES,0.0,['c']
54101961,SALES,0.0,[]
92200491,SALES,0.0,[]
29332616,SALES,0.0,[]
13178604,SALES,0.0,['c']
37360517,SALES,0.0,[]
28377361,SALES,0.0,[]
12082377,SALES,0.0,[]
28198029,SALES,0.0,[]
28867567,SALES,0.0,[]
19147494,SALES,0.0,[]
14358578,SALES,0.0,[]
37735467,SALES,0.0,[]
65456466,SALES,0.0,[]
32140087,SALES,0.0,[]
58428843,SALES,0.0,[]
70528646,SALES,0.0,[]
23032182,SALES,0.0,[]
28139742,SALES,0.0,[]
17410700,SALES,0.0,[]
20141807,SALES,0.0,[]
16280971,SALES,0.0,[]
34131484,SALES,0.0,[]
31199035,SALES,0.0,[]
85918100,SALES,0.0,[]
14381464,SALES,0.0,[]
23782450,SALES,0.0,[]
37792474,SALES,0.0,['c']
27233183,SALES,0.0,[]
29815762,SALES,0.0,[]
19156751,SALES,0.0,[]
27096471,CONSULTANT,0.0,[]
15119529,CONSULTANT,0.0,['c']
31395742,CONSULTANT,0.0,[]
25694422,CONSULTANT,0.0,['c']
93459677,CONSULTANT,0.0,[]
25213006,CONSULTANT,0.0,[]
10332998,CONSULTANT,0.0,['c']
15433732,CONSULTANT,0.0,"['html', 'css', 'javascript']"
30083884,CONSULTANT,0.0,[]
78016758,CONSULTANT,0.0,[]
12897903,CONSULTANT,0.0,[]
34875813,CONSULTANT,0.0,[]
11333660,CONSULTANT,0.0,[]
32637306,CONSULTANT,0.0,['c']
71888547,CONSULTANT,0.0,[]
29770086,CONSULTANT,0.0,[]
20176584,CONSULTANT,0.0,[]
32433431,CONSULTANT,0.0,[]
88691367,CONSULTANT,0.0,[]
24828381,CONSULTANT,0.0,[]
38896303,CONSULTANT,0.0,['html']
38399177,CONSULTANT,0.0,[]
19161572,CONSULTANT,0.0,[]
73075521,CONSULTANT,0.0,[]
17983957,CONSULTANT,0.0,[]
21568833,CONSULTANT,0.0,[]
92246939,CONSULTANT,0.0,['c']
48533663,CONSULTANT,0.0,[]
38457612,CONSULTANT,0.0,[]
31016926,CONSULTANT,0.0,['c']
19936735,CONSULTANT,0.0,[]
33919379,CONSULTANT,0.0,[]
95350373,CONSULTANT,0.0,[]
28243590,CONSULTANT,0.0,[]
13313917,CONSULTANT,0.0,['c']
12955994,CONSULTANT,0.0,[]
16964217,CONSULTANT,0.0,[]
22351830,CONSULTANT,0.0,"['java', 'mysql', 'html', 'javascript', 'git', 'linux']"
11415967,CONSULTANT,0.0,[]
18227306,CONSULTANT,0.0,[]
31201660,CONSULTANT,0.0,['c']
25258040,CONSULTANT,0.0,[]
56792999,CONSULTANT,0.0,[]
37818861,CONSULTANT,0.0,[]
91116867,CONSULTANT,0.0,[]
14346702,CONSULTANT,0.0,[]
63670997,CONSULTANT,0.0,[]
17307206,CONSULTANT,0.0,[]
67406885,CONSULTANT,0.0,[]
79570655,CONSULTANT,0.0,[]
13569152,CONSULTANT,0.0,[]
10984392,CONSULTANT,0.0,[]
11835339,CONSULTANT,0.0,['c']
15535920,CONSULTANT,0.0,['c']
26919036,CONSULTANT,0.0,[]
57601040,CONSULTANT,0.0,[]
16509761,DIGITAL-MEDIA,0.0,[]
29915354,DIGITAL-MEDIA,0.0,[]
82929064,DIGITAL-MEDIA,0.0,[]
10515955,DIGITAL-MEDIA,0.0,[]
14945250,DIGITAL-MEDIA,0.0,[]
28609364,DIGITAL-MEDIA,0.0,[]
19861776,DIGITAL-MEDIA,0.0,['c']
14036515,DIGITAL-MEDIA,0.0,[]
17132168,DIGITAL-MEDIA,0.0,['c']
15353911,DIGITAL-MEDIA,0.0,[]
18501746,DIGITAL-MEDIA,0.0,[]
17584743,DIGITAL-MEDIA,0.0,[]
14761906,DIGITAL-MEDIA,0.0,[]
25525152,DIGITAL-MEDIA,0.0,['html']
13343786,DIGITAL-MEDIA,0.0,[]
15484097,DIGITAL-MEDIA,0.0,[]
19444529,DIGITAL-MEDIA,0.0,[]
33893326,DIGITAL-MEDIA,0.0,"['c', 'html']"
40883703,DIGITAL-MEDIA,0.0,[]
24574164,DIGITAL-MEDIA,0.0,[]
23085604,DIGITAL-MEDIA,0.0,[]
27080812,DIGITAL-MEDIA,0.0,['machine learning']
20330739,DIGITAL-MEDIA,0.0,['c']
37739183,DIGITAL-MEDIA,0.0,['html']
14771530,DIGITAL-MEDIA,0.0,['html']
62700506,DIGITAL-MEDIA,0.0,[]
11677012,DIGITAL-MEDIA,0.0,[]
18525641,DIGITAL-MEDIA,0.0,[]
91539554,DIGITAL-MEDIA,0.0,[]
24658786,DIGITAL-MEDIA,0.0,"['html', 'css']"
25038571,DIGITAL-MEDIA,0.0,[]
33542483,DIGITAL-MEDIA,0.0,[]
18927233,DIGITAL-MEDIA,0.0,[]
